DateTime,MainPlayerID,LControllerX,LControllerY,LControllerZ,RControllerX,RControllerY,RControllerZ,HeadsetX,HeadsetY,HeadsetZ,LControllerQuaternionX,LControllerQuaternionY,LControllerQuaternionZ,LControllerQuaternionW,RControllerQuaternionX,RControllerQuaternionY,RControllerQuaternionZ,RControllerQuaternionW,HeadsetQuaternionX,HeadsetQuaternionY,HeadsetQuaternionZ,HeadsetQuaternionW,LeftElbowX,RightElbowX,LeftElbowY,RightElbowY,LeftElbowZ,RightElbowZ,FrontX,BackX,FrontY,BackY,FrontZ,BackZ,LeftKneeX,RightKneeX,LeftKneeY,RightKneeY,LeftKneeZ,RightKneeZ,Scale
2017-28-4--12-12-20,5,0.4960523,0.4646497,-0.666024,0.4399279,0.4805605,0.9747186,0.3788689,0.7122859,0.08681072,-0.01449527,-0.9863406,-0.146129,-0.07462243,0.1759694,-0.1263482,-0.01236713,-0.9761752,0.02246846,-0.9071267,0.028985,0.4192568,0.5425416,0.4340048,0.3108249,0.3097064,-0.3042748,0.5218177,0.2915008,0.5779321,0.1439128,0.392318,0.07282698,0.0906635,0.5047985,0.5129199,-0.4859978,-0.4811823,0.04126072,0.2995902,1
2017-28-4--12-12-20,5,0.4999252,0.4561546,-0.6687577,0.4475528,0.4827304,0.9725653,0.3697957,0.7047142,0.09809456,-0.0165206,-0.9858129,-0.1434501,-0.08556918,0.176639,-0.1379444,0.01440096,-0.9744551,0.0496245,-0.8602753,0.06529155,0.5031906,0.5423799,0.4353778,0.304535,0.3119943,-0.3046648,0.5204704,0.2861152,0.5771629,0.1437262,0.3890603,0.0736694,0.08849075,0.4998207,0.5090467,-0.4861991,-0.4816531,0.04095095,0.2992163,1
2017-28-4--12-12-21,5,0.5025476,0.4428898,-0.6733428,0.4398232,0.4703805,0.9698623,0.365873,0.7005302,0.1062871,-0.01734201,-0.9860566,-0.12742,-0.1056207,0.1679284,-0.1203957,0.006234602,-0.9783998,0.07013671,-0.8200212,0.08478644,0.561656,0.5296147,0.4352785,0.3003452,0.3062856,-0.3083659,0.5166894,0.2832789,0.577841,0.1429273,0.3866107,0.07446248,0.08439856,0.4970966,0.5081928,-0.4870923,-0.4819437,0.04073376,0.2990349,1
2017-28-4--12-12-21,5,0.4987358,0.4491506,-0.6749725,0.4435672,0.4557164,0.9672737,0.361595,0.695264,0.1122826,-0.02533591,-0.9840166,-0.1420962,-0.1042986,0.1568055,-0.1242383,0.003503009,-0.9797778,0.09216247,-0.7885493,0.09783076,0.6001044,0.5291717,0.437873,0.2994028,0.3003305,-0.31138,0.5124402,0.2834633,0.5796294,0.1417037,0.3850211,0.07302219,0.08141751,0.4963634,0.5078461,-0.4877841,-0.4820963,0.04011356,0.2984888,1
2017-28-4--12-12-21,5,0.4730316,0.4575481,-0.6744656,0.4130681,0.450384,0.9620606,0.3598232,0.6892755,0.1168867,-0.02979379,-0.9834679,-0.1571409,-0.08491145,0.1653261,-0.08030421,-0.003144915,-0.9829591,0.1140362,-0.7623703,0.1215574,0.6253089,0.5250207,0.4418923,0.2988598,0.2902622,-0.3134262,0.5075411,0.2865051,0.5830085,0.1408497,0.3835322,0.07186089,0.07770014,0.4976059,0.5086483,-0.4882081,-0.4819576,0.03893266,0.2971894,1
2017-28-4--12-12-21,5,0.4162335,0.4578575,-0.6678759,0.3391303,0.4623128,0.9401314,0.3586836,0.6862983,0.1125585,-0.034899,-0.9842255,-0.1727732,-0.01522167,-0.2038352,-0.02358397,0.02085959,0.9784988,0.1246991,-0.7493166,0.1333085,0.6365562,0.521124,0.4407213,0.2900275,0.2791442,-0.315936,0.4971445,0.2892427,0.5850171,0.1403787,0.3831742,0.0668637,0.07179924,0.4999579,0.5090158,-0.4878379,-0.4817604,0.03652412,0.2945778,1
2017-28-4--12-12-21,5,0.3519186,0.3879204,-0.6164942,0.192683,0.4255098,0.8382418,0.3578317,0.6835705,0.1099351,-0.001100425,-0.9781013,-0.1882543,0.08875311,-0.2430352,-0.2673619,0.05780759,0.9306502,0.1274557,-0.7428207,0.1467243,0.6406594,0.5369408,0.4718402,0.2461629,0.2448876,-0.2921843,0.4781501,0.2927746,0.5889302,0.1385248,0.3828218,0.06739949,0.06577285,0.5007308,0.5107199,-0.4866644,-0.4814893,0.03595201,0.2946488,1
2017-28-4--12-12-22,5,0.311096,0.2826844,-0.5213063,0.07055711,0.3645061,0.6392792,0.3628873,0.6817303,0.1097443,-0.01093844,-0.9709637,-0.1502352,0.1858476,-0.2248406,-0.5057377,-0.01592055,0.8327201,0.1259185,-0.7331728,0.1551405,0.650026,0.5691544,0.488348,0.1823688,0.1957558,-0.2258296,0.4431813,0.2974452,0.6007165,0.1365027,0.381362,0.06770212,0.06945714,0.5029861,0.5152489,-0.4866091,-0.4810733,0.03697701,0.2957324,1
2017-28-4--12-12-22,5,0.2865196,0.1742598,-0.4126484,-0.006889063,0.3308544,0.4334517,0.3709099,0.6796998,0.1036616,-0.0141673,-0.9645061,-0.07295787,0.253386,-0.1892718,-0.6442284,-0.1066202,0.7333335,0.1203047,-0.7303745,0.1548243,0.6543006,0.5973511,0.4485239,0.1409141,0.146853,-0.1536679,0.3911705,0.2979427,0.6065166,0.1365614,0.3754349,0.06012204,0.07695305,0.5029907,0.5133145,-0.4865328,-0.4817909,0.03558568,0.2935388,1
2017-28-4--12-12-22,5,0.267373,0.08793879,-0.3176737,-0.0717991,0.3111178,0.2631741,0.3732288,0.6790808,0.09085861,-0.01315151,-0.9477613,0.03086248,0.3172115,-0.2172377,-0.7427457,-0.08079472,0.628179,0.1091272,-0.7235029,0.1582503,0.663017,0.6082078,0.3725255,0.1213757,0.1316944,-0.09362386,0.3379352,0.2941281,0.6064624,0.1380653,0.3723395,0.05230008,0.08212712,0.5008209,0.5094729,-0.4863908,-0.4826797,0.03221766,0.2904241,1
